Exchange,Segment,ExchSeg,Token,FullName,Symbol,TradingSymbol,Series,ISIN,LotSize,TickSize,PricePrecision,OptionType,Underlying,UnderlyingToken,StrikePrice,Expiry,FreezeQty,Lower Band,Upper Band,SurCodes,Events,ExchangeID,Multiplier,SettlementType
NSE,CM,NSECM,5359,KRSNAA DIAGNOSTICS LTD,KRSNAA,KRSNAA-EQ,EQ,INE08LI01020,1,0.05,2,,,0,0.00,,183537,435.85,653.75,,,5359,1,
NSE,CM,NSECM,19631,PRICOL LIMITED,PRICOLLTD,PRICOLLTD-EQ,EQ,INE726V01018,1,0.05,2,,,0,0.00,,159054,503.00,754.40,,,19631,1,
NSE,CM,NSECM,13577,VOLTAMP TRANSFORMERS LTD,VOLTAMP,VOLTAMP-EQ,EQ,INE540H01012,1,1.00,2,,,0,0.00,,10885,7344.00,11016.00,,Final Dividend - Rs. - 100.0000;24 Jul 2026,13577,1,
NSE,CM,NSECM,764203,CAPTAIN POLYPLAST LIMITED,CPL,CPL-EQ,EQ,INE536P01021,1,0.01,2,,,0,0.00,,1431832,55.88,83.80,2300,,764203,1,
NSE,CM,NSECM,6141,PANSARI DEVELOPERS LTD,PANSARI,PANSARI-EQ,EQ,INE697V01011,1,0.05,2,,,0,0.00,,281520,284.20,426.20,,,6141,1,
NSE,CM,NSECM,14299,POWER FIN CORP LTD.,PFC,PFC-EQ,EQ,INE134E01011,1,0.05,2,,,0,0.00,,240906,370.75,453.05,,Final Dividend - Rs. - 3.9500;31 Jul 2026,14299,1,
NSE,CM,NSECM,23181,MOTILALAMC - MOSMALL250,MOSMALL250,MOSMALL250-EQ,EQ,INF247L01CH6,1,0.01,2,,,0,0.00,,4506058,14.18,21.26,,,23181,1,
NSE,CM,NSECM,17029,PATANJALI FOODS LIMITED,PATANJALI,PATANJALI-EQ,EQ,INE619A01035,1,0.05,2,,,0,0.00,,292700,306.90,375.00,,,17029,1,
NSE,CM,NSECM,29135,INDUS TOWERS LIMITED,INDUSTOWER,INDUSTOWER-EQ,EQ,INE121J01017,1,0.05,2,,,0,0.00,,253262,355.15,434.05,,,29135,1,
NSE,CM,NSECM,1922,KOTAK MAHINDRA BANK LTD,KOTAKBANK,KOTAKBANK-EQ,EQ,INE237A01036,1,0.05,2,,,0,0.00,,258608,346.30,423.20,,,1922,1,
NSE,CM,NSECM,762919,SONAL MERCANTILE LTD.,SONAL,SONAL-EQ,EQ,INE321M01017,1,0.01,2,,,0,0.00,,481948,90.08,99.56,2300,,762919,1,
NSE,CM,NSECM,14014,LUMAX AUTO TECH LTD,LUMAXTECH,LUMAXTECH-EQ,EQ,INE872H01027,1,0.10,2,,,0,0.00,,68156,1172.70,1758.90,,Final Dividend - Rs. - 5.5000;06 Aug 2026,14014,1,
NSE,CM,NSECM,12489,STRLNG & WIL REN ENE LTD,SWSOLAR,SWSOLAR-EQ,EQ,INE00M201021,1,0.01,2,,,0,0.00,,480840,166.35,249.51,700;2200,,12489,1,
NSE,CM,NSECM,12863,V1NSETEST,V1NSETEST,V1NSETEST-EQ,EQ,DUMMYSAN004,1,0.05,2,,,0,0.00,,0,316.00,474.00,,,12863,1,
NSE,CM,NSECM,12032,FIVE-STAR BUS FIN LTD,FIVESTAR,FIVESTAR-EQ,EQ,INE128S01021,1,0.05,2,,,0,0.00,,186552,428.20,642.20,,Final Dividend - Rs. - 2.0000;31 Jul 2026,12032,1,
NSE,CM,NSECM,9581,METROPOLIS HEALTHCARE LTD,METROPOLIS,METROPOLIS-EQ,EQ,INE112L01020,1,0.05,2,,,0,0.00,,175190,456.20,684.30,2100,,9581,1,
NSE,CM,NSECM,2739,PRISM JOHNSON LIMITED,PRSMJOHNSN,PRSMJOHNSN-EQ,EQ,INE010A01011,1,0.01,2,,,0,0.00,,925671,86.42,129.62,2100,,2739,1,
NSE,CM,NSECM,9422,SILVER TOUCH TECHNO LTD,SILVERTUC,SILVERTUC-EQ,EQ,INE625X01026,1,0.01,2,,,0,0.00,,499630,190.14,210.14,2100;3600;4100;4200,,9422,1,
NSE,CM,NSECM,3172,RELCAPAMC - NETFGILT5Y,GILT5YBEES,GILT5YBEES-EQ,EQ,INF204KC1030,1,0.01,2,,,0,0.00,,1303263,62.55,69.13,,,3172,1,
NSE,CM,NSECM,21749,CAPACITE INFRAPROJECT LTD,CAPACITE,CAPACITE-EQ,EQ,INE264T01014,1,0.05,2,,,0,0.00,,469974,170.20,255.30,,,21749,1,
NSE,CM,NSECM,6792,SBC EXPORTS LIMITED,SBC,SBC-EQ,EQ,INE04AK01028,1,0.01,2,,,0,0.00,,2376663,33.66,50.48,201;2100,,6792,1,
NSE,CM,NSECM,15409,NESCO LTD.,NESCO,NESCO-EQ,EQ,INE317F01035,1,0.10,2,,,0,0.00,,94697,844.80,1267.00,,,15409,1,
NSE,CM,NSECM,9539,SAKAR HEALTHCARE LIMITED,SAKAR,SAKAR-EQ,EQ,INE732S01012,1,0.05,2,,,0,0.00,,124642,722.00,882.40,2100;3500;3600;3900,,9539,1,
NSE,CM,NSECM,17641,SUNTECK REALTY LIMITED,SUNTECK,SUNTECK-EQ,EQ,INE805D01034,1,0.05,2,,,0,0.00,,326428,245.00,367.50,,,17641,1,
NSE,CM,NSECM,24814,BRAINBEES SOLUTIONS LTD,FIRSTCRY,FIRSTCRY-EQ,EQ,INE02RE01045,1,0.01,2,,,0,0.00,,479778,166.64,249.96,1500;2200,,24814,1,
NSE,CM,NSECM,6656,PB FINTECH LIMITED,POLICYBZR,POLICYBZR-EQ,EQ,INE417T01026,1,0.10,2,,,0,0.00,,64776,1383.50,1690.90,2100,,6656,1,
NSE,CM,NSECM,20825,HSG & URBAN DEV CORPN LTD,HUDCO,HUDCO-EQ,EQ,INE031A01017,1,0.01,2,,,0,0.00,,510483,156.44,234.64,,,20825,1,
NSE,CM,NSECM,2562,HUHTAMAKI INDIA LIMITED,HUHTAMAKI,HUHTAMAKI-EQ,EQ,INE275B01026,1,0.01,2,,,0,0.00,,313792,254.95,382.41,501,,2562,1,
NSE,CM,NSECM,24445,AGI INFRA LIMITED,AGIIL,AGIIL-EQ,EQ,INE976R01033,1,0.05,2,,,0,0.00,,320742,249.40,374.10,,,24445,1,
NSE,CM,NSECM,21174,CENTRAL DEPO SER (I) LTD,CDSL,CDSL-EQ,EQ,INE736A01011,1,0.10,2,,,0,0.00,,74820,1199.80,1466.40,2100,,21174,1,
NSE,CM,NSECM,11999,FCS SOFTWARE SOLN. LTD.,FCSSOFT,FCSSOFT-EQ,EQ,INE512B01022,1,0.01,2,,,0,0.00,,55902385,1.48,1.62,2100;4300,,11999,1,
NSE,CM,NSECM,20778,JAMNA AUTO IND LTD,JAMNAAUTO,JAMNAAUTO-EQ,EQ,INE039C01032,1,0.01,2,,,0,0.00,,753596,106.14,159.20,,,20778,1,
NSE,CM,NSECM,9552,RAIL VIKAS NIGAM LIMITED,RVNL,RVNL-EQ,EQ,INE415G01027,1,0.01,2,,,0,0.00,,444108,202.08,246.98,2100,,9552,1,
NSE,CM,NSECM,19223,TCI EXPRESS LIMITED,TCIEXP,TCIEXP-EQ,EQ,INE586V01016,1,0.05,2,,,0,0.00,,178186,448.95,673.35,,,19223,1,
NSE,CM,NSECM,2868,HI-TECH PIPES LIMITED,HITECH,HITECH-EQ,EQ,INE106T01025,1,0.01,2,,,0,0.00,,1179242,67.84,101.74,,,2868,1,
NSE,CM,NSECM,760001,MOTILALAMC - MOSERVICE,MOSERVICE,MOSERVICE-EQ,EQ,INF247L01GJ3,1,0.01,2,,,0,0.00,,61311,24.58,36.86,,,760001,1,
NSE,CM,NSECM,3672,SOLARA ACTIVE PHA SCI LTD,SOLARA,SOLARA-EQ,EQ,INE624Z01016,1,0.05,2,,,0,0.00,,203251,393.60,590.30,2200,,3672,1,
NSE,CM,NSECM,25328,ALEMBIC PHARMA LTD,APLLTD,APLLTD-EQ,EQ,INE901L01018,1,0.05,2,,,0,0.00,,125209,638.10,957.10,,Final Dividend - Rs. - 12.0000;29 Jul 2026,25328,1,
NSE,CM,NSECM,9810,AETHER INDUSTRIES LIMITED,AETHER,AETHER-EQ,EQ,INE0BWX01014,1,0.10,2,,,0,0.00,,69938,1142.00,1713.00,2100,,9810,1,
NSE,CM,NSECM,24403,ASHIANA HOUSING LTD,ASHIANA,ASHIANA-EQ,EQ,INE365D01021,1,0.05,2,,,0,0.00,,258548,309.40,464.00,,,24403,1,
NSE,CM,NSECM,19679,ICICI PRUDENTIAL GOLD ETF,GOLDIETF,GOLDIETF-EQ,EQ,INF109KC1NT3,1,0.01,2,,,0,0.00,,812067,98.37,147.55,,,19679,1,
NSE,CM,NSECM,24847,BIRLASLAMC - GSEC10ABSL,GSEC10ABSL,GSEC10ABSL-EQ,EQ,INF209KC1142,1,0.01,2,,,0,0.00,,93262,89.84,134.74,,,24847,1,
NSE,CM,NSECM,14058,SANGHVI MOVERS LTD,SANGHVIMOV,SANGHVIMOV-EQ,EQ,INE989A01032,1,0.05,2,,,0,0.00,,219382,364.60,546.80,3300;4100,,14058,1,
NSE,CM,NSECM,12716,TEAMLEASE SERVICES LTD.,TEAMLEASE,TEAMLEASE-EQ,EQ,INE985S01024,1,0.10,2,,,0,0.00,,76113,1051.00,1576.40,,,12716,1,
NSE,CM,NSECM,13920,PLASTIBLENDS INDIA LTD,PLASTIBLEN,PLASTIBLEN-EQ,EQ,INE083C01022,1,0.01,2,,,0,0.00,,529502,151.08,226.62,,,13920,1,
NSE,CM,NSECM,2124,MASTEK LTD,MASTEK,MASTEK-EQ,EQ,INE759A01021,1,0.10,2,,,0,0.00,,59117,1352.80,2029.00,,,2124,1,
NSE,CM,NSECM,11840,NARAYANA HRUDAYALAYA LTD.,NH,NH-EQ,EQ,INE410P01011,1,0.10,2,,,0,0.00,,50884,1569.20,2353.80,,,11840,1,
NSE,CM,NSECM,14764,071NSETEST,071NSETEST,071NSETEST-EQ,EQ,DUMMYSAN011,1,0.05,2,,,0,0.00,,0,180.00,220.00,,,14764,1,
NSE,CM,NSECM,4745,BANK OF INDIA,BANKINDIA,BANKINDIA-EQ,EQ,INE084A01016,1,0.01,2,,,0,0.00,,701109,128.36,156.88,,,4745,1,
NSE,CM,NSECM,25073,RAYMOND LIFESTYLE LIMITED,RAYMONDLSL,RAYMONDLSL-EQ,EQ,INE02ID01020,1,0.05,2,,,0,0.00,,139818,572.00,857.90,2100,,25073,1,
NSE,CM,NSECM,206,ASHIMA LTD,ASHIMASYN,ASHIMASYN-EQ,EQ,INE440A01010,1,0.01,2,,,0,0.00,,5934561,13.48,20.22,501;2200,,206,1,
NSE,CM,NSECM,368,BASF INDIA LTD,BASF,BASF-EQ,EQ,INE373A01013,1,0.10,2,,,0,0.00,,27225,2936.20,4404.20,,Final Dividend - Rs. - 25.0000;30 Jul 2026,368,1,
NSE,CM,NSECM,21794,DAVANGERE SUGAR COMPANY L,DAVANGERE,DAVANGERE-EQ,EQ,INE179G01029,1,0.01,2,,,0,0.00,,29239020,2.74,4.10,2100,,21794,1,
NSE,CM,NSECM,495,BLUE DART EXPRESS LTD,BLUEDART,BLUEDART-EQ,EQ,INE233B01017,1,0.10,2,,,0,0.00,,20357,3929.20,5893.80,,,495,1,
NSE,CM,NSECM,757520,BLUSPRING ENTERPRISES LTD,BLUSPRING,BLUSPRING-EQ,EQ,INE0U4101014,1,0.01,2,,,0,0.00,,922199,97.58,119.26,201;2200,,757520,1,
NSE,CM,NSECM,13745,GTL INFRA.LTD,GTLINFRA,GTLINFRA-EQ,EQ,INE221H01019,1,0.01,2,,,0,0.00,,81965506,0.98,1.46,,,13745,1,
NSE,CM,NSECM,17187,CYIENT DLM LIMITED,CYIENTDLM,CYIENTDLM-EQ,EQ,INE055S01018,1,0.05,2,,,0,0.00,,149124,536.40,804.50,501;2100,,17187,1,
NSE,CM,NSECM,15649,ATAL REALTECH LIMITED,ATALREAL,ATALREAL-EQ,EQ,INE0ALR01029,1,0.01,2,,,0,0.00,,3180539,25.16,37.72,2100,,15649,1,
NSE,CM,NSECM,19543,HDFC GOLD ETF,HDFCGOLD,HDFCGOLD-EQ,EQ,INF179KC1981,1,0.01,2,,,0,0.00,,813598,98.12,147.18,,,19543,1,
NSE,CM,NSECM,12686,MADHYA BHARAT AGRO P. LTD,MBAPL,MBAPL-EQ,EQ,INE900L01028,1,0.05,2,,,0,0.00,,674288,118.60,177.90,3200;3500,,12686,1,
NSE,CM,NSECM,11699,PATEL ENGINEERING LTD.,PATELENG,PATELENG-EQ,EQ,INE244B01030,1,0.01,2,,,0,0.00,,3568733,22.42,33.62,1001,,11699,1,
NSE,CM,NSECM,756843,ADITYA BIRLA LIFES BRAN L,ABLBL,ABLBL-EQ,EQ,INE14LE01019,1,0.01,2,,,0,0.00,,1063073,75.21,112.81,2100,Dividend - Rs. - 0.5000;07 Aug 2026,756843,1,
NSE,CM,NSECM,757772,HDB FINANCIAL SERVICES L,HDBFS,HDBFS-EQ,EQ,INE756I01012,1,0.05,2,,,0,0.00,,144479,553.20,829.80,,,757772,1,
NSE,CM,NSECM,3138,HONDA I POWER PRODUCT LTD,HONDAPOWER,HONDAPOWER-EQ,EQ,INE634A01018,1,0.10,2,,,0,0.00,,47864,1671.40,2507.00,,Final Dividend - Rs. - 23.0000;19 Aug 2026,3138,1,
NSE,CM,NSECM,14745,ADVANI HOT.& RES.(I) LTD,ADVANIHOTR,ADVANIHOTR-EQ,EQ,INE199C01026,1,0.01,2,,,0,0.00,,1956090,40.90,61.34,,,14745,1,
NSE,CM,NSECM,17486,EXPLEO SOLUTIONS LIMITED,EXPLEOSOL,EXPLEOSOL-EQ,EQ,INE201K01015,1,0.05,2,,,0,0.00,,124746,641.25,961.85,,,17486,1,
NSE,CM,NSECM,1232,GRASIM INDUSTRIES LTD,GRASIM,GRASIM-EQ,EQ,INE047A01021,1,0.10,2,,,0,0.00,,31983,2780.50,3398.30,,Dividend - Rs. - 10.0000;07 Aug 2026,1232,1,
NSE,CM,NSECM,685,CHOLAMANDALAM IN & FIN CO,CHOLAFIN,CHOLAFIN-EQ,EQ,INE121A01024,1,0.10,2,,,0,0.00,,57968,1552.00,1896.80,,Final Dividend - Rs. - 0.7000;21 Jul 2026,685,1,
NSE,CM,NSECM,30290,SBIAMC - SBIBPB,SBIBPB,SBIBPB-EQ,EQ,INF200KB1712,1,0.01,2,,,0,0.00,,2078506,38.49,57.73,,,30290,1,
NSE,CM,NSECM,29124,PC JEWELLER LTD,PCJEWELLER,PCJEWELLER-EQ,EQ,INE785M01021,1,0.01,2,,,0,0.00,,10770370,7.43,11.13,,,29124,1,
NSE,CM,NSECM,20134,RAMKY INFRA LTD,RAMKY,RAMKY-EQ,EQ,INE874I01013,1,0.05,2,,,0,0.00,,269455,296.90,445.30,,,20134,1,
NSE,CM,NSECM,15355,REC LIMITED,RECLTD,RECLTD-EQ,EQ,INE020B01018,1,0.05,2,,,0,0.00,,276487,325.45,397.75,,Final Dividend - Rs. - 1.5500;14 Aug 2026,15355,1,
NSE,CM,NSECM,3045,STATE BANK OF INDIA,SBIN,SBIN-EQ,EQ,INE062A01020,1,0.10,2,,,0,0.00,,92305,913.50,1116.50,,,3045,1,
NSE,CM,NSECM,14255,REDINGTON LIMITED,REDINGTON,REDINGTON-EQ,EQ,INE891D01026,1,0.05,2,,,0,0.00,,385413,207.25,310.85,,,14255,1,
NSE,CM,NSECM,761420,SINGER INDIA LIMITED,SINGERIND,SINGERIND-EQ,EQ,INE638A01035,1,0.01,2,,,0,0.00,,1519265,52.66,78.98,,Final Dividend - Rs. - 0.4000;31 Jul 2026,761420,1,
NSE,CM,NSECM,23127,SHIPPING CORP OF ILA LTD,SCILAL,SCILAL-EQ,EQ,INE0PB301013,1,0.01,2,,,0,0.00,,2419359,33.07,49.59,2100,,23127,1,
NSE,CM,NSECM,7506,WOCKHARDT LIMITED,WOCKPHARMA,WOCKPHARMA-EQ,EQ,INE049B01025,1,0.10,2,,,0,0.00,,53946,1479.40,2219.00,201;2100,,7506,1,
NSE,CM,NSECM,25235,XTGLOBAL INFOTECH LIMITED,XTGLOBAL,XTGLOBAL-EQ,EQ,INE547B01028,1,0.01,2,,,0,0.00,,3572652,22.40,33.58,,,25235,1,
NSE,CM,NSECM,19237,MOTILALAMC - MONIFTY500,MONIFTY500,MONIFTY500-EQ,EQ,INF247L01BU1,1,0.01,2,,,0,0.00,,4130008,18.80,28.18,,,19237,1,
NSE,CM,NSECM,13091,EVEREST KANTO CYLINDERLTD,EKC,EKC-EQ,EQ,INE184H01027,1,0.01,2,,,0,0.00,,919428,87.01,130.51,,,13091,1,
NSE,CM,NSECM,13844,MM FORGINGS LTD,MMFL,MMFL-EQ,EQ,INE227C01017,1,0.05,2,,,0,0.00,,181199,441.50,662.20,,,13844,1,
NSE,CM,NSECM,13751,INFO EDGE (I) LTD,NAUKRI,NAUKRI-EQ,EQ,INE663F01032,1,0.05,2,,,0,0.00,,85590,1048.95,1282.05,,Final Dividend - Rs. - 3.6000;24 Jul 2026,13751,1,
NSE,CM,NSECM,15156,KALYANI FORGE LIMITED,KALYANIFRG,KALYANIFRG-EQ,EQ,INE314G01014,1,0.05,2,,,0,0.00,,118961,481.55,722.25,2300,,15156,1,
NSE,CM,NSECM,25977,AFCONS INFRASTRUCTURE LTD,AFCONS,AFCONS-EQ,EQ,INE101I01011,1,0.05,2,,,0,0.00,,349394,228.80,343.10,,Final Dividend - Rs. - 2.0000;23 Jul 2026,25977,1,
NSE,CM,NSECM,18967,KAPSTON SERVICES LIMITED,KAPSTON,KAPSTON-EQ,EQ,INE542Z01028,1,0.05,2,,,0,0.00,,217041,368.60,552.80,3600;4200;4300,,18967,1,
NSE,CM,NSECM,18119,SRG HOUSING FINANCE L,SRGHFL,SRGHFL-EQ,EQ,INE559N01010,1,0.05,2,,,0,0.00,,323092,247.60,371.40,2300,,18119,1,
NSE,CM,NSECM,2106,MANGALAM CEMENT LTD,MANGLMCEM,MANGLMCEM-EQ,EQ,INE347A01017,1,0.05,2,,,0,0.00,,101601,787.25,1180.85,,Final Dividend - Rs. - 1.5000;14 Aug 2026,2106,1,
NSE,CM,NSECM,18011,WHIRLPOOL OF INDIA LTD,WHIRLPOOL,WHIRLPOOL-EQ,EQ,INE716A01013,1,0.05,2,,,0,0.00,,129535,617.20,925.70,,,18011,1,
NSE,CM,NSECM,22344,ICICIPRAMC - ICICIALPLV,ALPL30IETF,ALPL30IETF-EQ,EQ,INF109KC17V7,1,0.01,2,,,0,0.00,,3581240,22.34,33.50,,,22344,1,
NSE,CM,NSECM,17728,ASTEC LIFESCIENCES LTD,ASTEC,ASTEC-EQ,EQ,INE563J01010,1,0.05,2,,,0,0.00,,151700,527.30,790.90,1500;2200,,17728,1,
NSE,CM,NSECM,3482,CHAMAN LAL SETIA EXP LTD,CLSEL,CLSEL-EQ,EQ,INE419D01026,1,0.05,2,,,0,0.00,,357377,223.85,335.75,,,3482,1,
NSE,CM,NSECM,30065,MOTILALAMC - MOCAPITAL,MOCAPITAL,MOCAPITAL-EQ,EQ,INF247L01EV3,1,0.01,2,,,0,0.00,,1446973,42.28,63.42,,,30065,1,
NSE,CM,NSECM,8024,CINEVISTA LIMITED,CINEVISTA,CINEVISTA-EQ,EQ,INE039B01026,1,0.01,2,,,0,0.00,,1878171,12.24,18.34,2300,,8024,1,
NSE,CM,NSECM,27008,HEXA TRADEX LIMITED,HEXATRADEX,HEXATRADEX-EQ,EQ,INE750M01017,1,0.01,2,,,0,0.00,,644980,139.54,170.54,2200;2300,,27008,1,
NSE,CM,NSECM,3509,TAMILNADU PETROPRODUCTS L,TNPETRO,TNPETRO-EQ,EQ,INE148A01019,1,0.01,2,,,0,0.00,,1052575,76.00,114.00,,,3509,1,
NSE,CM,NSECM,13182,ROYAL ORCHID HOTELS LTD,ROHLTD,ROHLTD-EQ,EQ,INE283H01019,1,0.05,2,,,0,0.00,,321587,248.80,373.10,,,13182,1,
NSE,CM,NSECM,18060,CONCORD BIOTECH LIMITED,CONCORDBIO,CONCORDBIO-EQ,EQ,INE338H01029,1,0.10,2,,,0,0.00,,80030,998.80,1498.20,2100,Final Dividend - Rs. - 7.5500;24 Jul 2026,18060,1,
NSE,CM,NSECM,6156,ART NIRMAN LIMITED,ARTNIRMAN,ARTNIRMAN-EQ,EQ,INE738V01013,1,0.01,2,,,0,0.00,,816060,36.18,44.20,2100;2300,,6156,1,
NSE,CM,NSECM,763663,MERCURY EV-TECH LIMITED,MERCURYEV,MERCURYEV-EQ,EQ,INE763M01028,1,0.01,2,,,0,0.00,,2848075,33.36,36.86,,,763663,1,
NSE,CM,NSECM,21840,PRATAAP SNACKS LIMITED,DIAMONDYD,DIAMONDYD-EQ,EQ,INE393P01035,1,0.10,2,,,0,0.00,,89974,889.20,1333.60,2100,,21840,1,
NSE,CM,NSECM,24809,UNICOMMERCE ESOLUTIONS L,UNIECOM,UNIECOM-EQ,EQ,INE00U401027,1,0.01,2,,,0,0.00,,1185037,67.51,101.25,,,24809,1,
NSE,CM,NSECM,4378,ICICI PRUD SENSEX ETF,SENSEXIETF,SENSEXIETF-EQ,EQ,INF346A01034,1,0.01,2,,,0,0.00,,113631,702.00,1053.00,,,4378,1,
NSE,CM,NSECM,6006,COASTAL CORPORATION LTD,COASTCORP,COASTCORP-EQ,EQ,INE377E01024,1,0.01,2,,,0,0.00,,2002752,39.95,59.91,,,6006,1,
NSE,CM,NSECM,8828,GUJARAT AMBUJA EXPORTS LT,GAEL,GAEL-EQ,EQ,INE036B01030,1,0.01,2,,,0,0.00,,659108,121.32,181.96,,,8828,1,
NSE,CM,NSECM,11411,RAMKRISHNA FORGINGS LTD,RKFORGE,RKFORGE-EQ,EQ,INE399G01023,1,0.05,2,,,0,0.00,,172196,464.60,696.80,2100,,11411,1,
NSE,CM,NSECM,1838,KARUR VYSYA BANK LTD,KARURVYSYA,KARURVYSYA-EQ,EQ,INE036D01028,1,0.05,2,,,0,0.00,,294779,271.15,406.65,,Dividend - Rs. - 2.6000;24 Jul 2026,1838,1,
NSE,CM,NSECM,1521,INDIA GLYCOLS LTD,INDIAGLYCO,INDIAGLYCO-EQ,EQ,INE560A01023,1,0.05,2,,,0,0.00,,86329,926.25,1389.35,,,1521,1,
NSE,CM,NSECM,2031,MAHINDRA & MAHINDRA LTD,M&M,M&M-EQ,EQ,INE101A01026,1,0.10,2,,,0,0.00,,31087,2845.30,3477.50,,,2031,1,
NSE,CM,NSECM,6673,FOODS & INNS LIMITED,FOODSIN,FOODSIN-EQ,EQ,INE976E01023,1,0.01,2,,,0,0.00,,1816522,44.04,66.06,4300,,6673,1,
NSE,CM,NSECM,5938,MONTE CARLO FASHIONS LTD.,MONTECARLO,MONTECARLO-EQ,EQ,INE950M01013,1,0.05,2,,,0,0.00,,186172,429.70,644.50,,,5938,1,
NSE,CM,NSECM,14203,HUBTOWN LIMITED,HUBTOWN,HUBTOWN-EQ,EQ,INE703H01016,1,0.01,2,,,0,0.00,,512840,155.99,233.97,,,14203,1,
NSE,CM,NSECM,7177,RATEGAIN TRAVEL TECHN LTD,RATEGAIN,RATEGAIN-EQ,EQ,INE0CLI01024,1,0.05,2,,,0,0.00,,110963,720.35,1080.45,2100;3300;4100,,7177,1,
NSE,CM,NSECM,1633,IPCA LABORATORIES LTD,IPCALAB,IPCALAB-EQ,EQ,INE571A01038,1,0.10,2,,,0,0.00,,56575,1410.20,2115.20,,Dividend - Rs. - 6.0000;07 Aug 2026,1633,1,
NSE,CM,NSECM,11045,SATIA INDUSTRIES LIMITED,SATIA,SATIA-EQ,EQ,INE170E01023,1,0.01,2,,,0,0.00,,1654198,48.36,72.54,,,11045,1,
NSE,CM,NSECM,25758,GROWWAMC - GROWWDEFNC,GROWWDEFNC,GROWWDEFNC-EQ,EQ,INF666M01IO8,1,0.01,2,,,0,0.00,,1067115,74.97,112.45,,,25758,1,
NSE,CM,NSECM,11571,PIRAMAL PHARMA LIMITED,PPLPHARMA,PPLPHARMA-EQ,EQ,INE0DK501011,1,0.01,2,,,0,0.00,,551177,145.02,217.52,2200,,11571,1,
NSE,CM,NSECM,756150,360ONEAMC - SILVER360,SILVER360,SILVER360-EQ,EQ,INF579M01BC3,1,0.01,2,,,0,0.00,,67561,173.94,260.90,,,756150,1,
NSE,CM,NSECM,23855,MIRAEAMC - MIDSMALL,MIDSMALL,MIDSMALL-EQ,EQ,INF769K01LJ8,1,0.01,2,,,0,0.00,,1995550,40.09,60.13,,,23855,1,
NSE,CM,NSECM,18208,ORIENT PRESS LIMITED,ORIENTLTD,ORIENTLTD-EQ,EQ,INE609C01024,1,0.01,2,,,0,0.00,,326998,71.44,107.14,2200;2300;2900;3200,,18208,1,
NSE,CM,NSECM,11309,BALAXI PHARMA LTD,BALAXI,BALAXI-EQ,EQ,INE618N01022,1,0.01,2,,,0,0.00,,1805284,22.03,26.91,2100;2300;4200;4300,,11309,1,
NSE,CM,NSECM,13162,CELEBRITY FASHIONS LTD,CELEBRITY,CELEBRITY-EQ,EQ,INE185H01016,1,0.01,2,,,0,0.00,,2110729,5.64,8.44,100;201;1500;2200;2300,,13162,1,
NSE,CM,NSECM,2513,BCL INDUSTRIES LIMITED,BCLIND,BCLIND-EQ,EQ,INE412G01024,1,0.01,2,,,0,0.00,,2797852,28.60,42.88,,,2513,1,
NSE,CM,NSECM,16253,EDELAMC - EBBETF0430,EBBETF0430,EBBETF0430-EQ,EQ,INF754K01KO2,1,0.01,2,,,0,0.00,,62119,1284.88,1927.30,,,16253,1,
NSE,CM,NSECM,2606,LEMON TREE HOTELS LTD,LEMONTREE,LEMONTREE-EQ,EQ,INE970X01018,1,0.01,2,,,0,0.00,,914251,87.49,131.23,,,2606,1,
NSE,CM,NSECM,19955,INDOSOLAR LIMITED,WAAREEINDO,WAAREEINDO-EQ,EQ,INE866K01023,1,0.05,2,,,0,0.00,,283528,335.05,370.25,4300,,19955,1,
NSE,CM,NSECM,21383,PALASH SECURITIES LTD,PALASHSECU,PALASHSECU-EQ,EQ,INE471W01019,1,0.01,2,,,0,0.00,,327100,70.65,105.97,2300,,21383,1,
NSE,CM,NSECM,4184,SANGAM (INDIA) LTD,SANGAMIND,SANGAMIND-EQ,EQ,INE495C01010,1,0.05,2,,,0,0.00,,162345,492.70,739.00,,,4184,1,
NSE,CM,NSECM,11364,VAIBHAV GLOBAL LIMITED,VAIBHAVGBL,VAIBHAVGBL-EQ,EQ,INE884A01027,1,0.01,2,,,0,0.00,,396790,201.56,302.32,,,11364,1,
NSE,CM,NSECM,11403,POONAWALLA FINCORP LTD,POONAWALLA,POONAWALLA-EQ,EQ,INE511C01022,1,0.05,2,,,0,0.00,,217477,367.80,551.60,2100,,11403,1,
NSE,CM,NSECM,4934,INDIA PESTICIDES LIMITED,IPL,IPL-EQ,EQ,INE0D6701023,1,0.01,2,,,0,0.00,,666680,119.99,179.97,,Dividend - Rs. - 0.7500;24 Aug 2026,4934,1,
NSE,CM,NSECM,10099,GODREJ CONSUMER PRODUCTS,GODREJCP,GODREJCP-EQ,EQ,INE102D01028,1,0.10,2,,,0,0.00,,94137,953.60,1165.40,2100,Interim Dividend;13 Aug 2026,10099,1,
NSE,CM,NSECM,762812,NEELAMALAI AGRO INDS. L,NEAGI,NEAGI-EQ,EQ,INE605D01012,1,0.10,2,,,0,0.00,,20340,2883.40,3186.80,2300,Final Dividend - Rs. - 20.0000;12 Aug 2026,762812,1,
NSE,CM,NSECM,760007,EXCELSOFT TECHNOLOGIES L,EXCELSOFT,EXCELSOFT-EQ,EQ,INE606N01019,1,0.01,2,,,0,0.00,,1344412,59.51,89.25,2100,,760007,1,
